,Article Title,Article Link,Fake
4945,Get fit in 15 minutes: The best exercise for getting a good cardio workout in a small space ,https://www.dailymail.co.uk/ushome/index.html/femail/article-7769605/Get-fit-15-minutes-best-exercise-getting-good-cardio-workout-small-space.html,0
4946,Joe Biden defends calling an elderly Iowa voter a 'damn liar' after being told he sent his son to work in Ukraine - as irate former VP wags his finger and tells a reporter: 'Don't compare me to Trump',https://www.dailymail.co.uk/ushome/index.html/news/article-7769985/Joe-Biden-defends-calling-elderly-voter-damn-liar-former-VP-loses-cool-reporter.html,0
4947,"Sesame Street puppeteer Caroll Spinney, who gave life to Big Bird and Oscar the Grouch, dies at age 85",https://www.dailymail.co.uk/ushome/index.html/news/article-7769647/Sesame-Street-puppeteer-Carroll-Spinney-dies-age-85.html,0
4948,Russia braced for blanket Olympic ban over doping with athletes set to be frozen out and nation prevented from hosting major international events,https://www.dailymail.co.uk/ushome/index.html/sport/olympics-2020/article-7769859/Russia-braced-blanket-Olympic-ban-doping-athletes-set-froze-out.html,0
4949,"Actor Rene Auberjonois, best known for his roles in Star Trek, Boston Legal and  M*A*S*H, dies at his LA home, aged 79, after battle with lung cancer ",https://www.dailymail.co.uk/ushome/index.html/news/article-7770335/Rene-Auberjonois-Star-Trek-Boston-Legal-Actor-Dies-79.html,0
4950,Disney warns that watching 'Star Wars: Rise of Skywalker' may be dangerous as scenes feature strobe lighting that could cause seizures in epileptics,https://www.dailymail.co.uk/ushome/index.html/news/article-7769519/Disney-warns-watching-Star-Wars-Rise-Skywalker-dangerous-viewers.html,0
4951,"Is your sleep unsettled by fears about selfies, broken phones and unsent texts? A leading expert can help with this guide on how to interpret your e-dreams",https://www.dailymail.co.uk/ushome/index.html/femail/article-7769741/How-interpret-e-dreams.html,0
4952,FBI says the Pensacola base shooting is 'presumed' to be a TERROR attack as Defense Secretary Mark Esper confirms two Saudi nationals FILMED onslaught by radicalized gunman that left three dead,https://www.dailymail.co.uk/ushome/index.html/news/article-7769571/Official-Base-shooter-visited-New-York-City-attack.html,0
4953,'Didn't think that was possible!' President Trump sarcastically hits back at 'Fake News Media' for relentlessly mocking him during NATO summit,https://www.dailymail.co.uk/ushome/index.html/news/article-7769935/President-Trump-hits-Fake-News-Media-relentlessly-mocking-NATO-summit.html,0
4954,"Florida woman, 49, wearing a 'HAIL SATAN' t-shirt on American Airlines flight is told by crew to cover up the 'offensive' logo or get kicked off the plane",https://www.dailymail.co.uk/ushome/index.html/news/article-7769139/Woman-49-forced-cover-offensive-Hail-Satan-t-shirt-American-Airlines-flight.html,0
4955,Fox and Friends host Pete Hegseth is 'BANNED from Twitter' after sharing anti-American 'manifesto' of Pensacola shooter Mohammed Alshamrani,https://www.dailymail.co.uk/ushome/index.html/news/article-7769709/Fox-host-Pete-Hegseth-BANNED-Twitter-sharing-manifesto-Pensacola-shooter.html,0
4956,"Elderly couple, 74 and 79, are found dead under 10 inches of snow in Arizona after their car got stuck over Thanksgiving weekend and they froze walking to a nearby home for help",https://www.dailymail.co.uk/ushome/index.html/news/article-7769131/Elderly-Arizona-couple-dead-got-buried-snow.html,0
4957,"Arkansas cop, 27, is 'executed' by 35-year-old gunman who shot into his patrol vehicle parked behind the police department - before the suspect is gunned down by officers",https://www.dailymail.co.uk/ushome/index.html/news/article-7769281/Arkansas-cop-executed-35-year-old-gunman-shot-patrol-vehicle.html,0
4958,'It was very sexist. People were doing crazy drugs': Julia Louis-Dreyfus opens up about her 'miserable' time on Saturday Night Live in the 1980s,https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7770399/Julia-Louis-Dreyfus-opens-miserable-time-Saturday-Night-Live.html,0
4959,Toronto charity shares unseen photo of Meghan Markle volunteering in their kitchen during her Suits days and reveal she was a 'regular supporter during her time living in Canada',https://www.dailymail.co.uk/ushome/index.html/femail/article-7768869/Toronto-charity-share-unseen-photo-Meghan-Markle-volunteering-Suits-days.html,0
4960,Bizarre new beauty trend sees women using lip fillers to create 'devil-inspired' WAVY pouts - but experts warn 'unnatural' look could lead to irreversible distortion ,https://www.dailymail.co.uk/ushome/index.html/femail/article-7768855/Bizarre-new-beauty-trend-sees-women-use-lip-fillers-makeup-create-devil-inspired-wavy-pouts.html,0
4961,Bags of style! Make-up free Karlie Kloss carries her own luggage as she arrives back in New York with husband Joshua Kushner,https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7770495/Karlie-Kloss-simply-stunning-goes-make-free-alongside-husband-Joshua-Kushner-NYC.html,0
4962,Lindsey Graham slams Adam Schiff over 'dangerous' impeachment tactics and vows to conduct likely Senate trial 'as quickly as possible',https://www.dailymail.co.uk/ushome/index.html/news/article-7769757/Lindsey-Graham-slams-Adam-Schiff-dangerous-impeachment-tactics.html,0
4963,Jerry Nadler claims Democrats have a 'rock solid' case for Donald Trump's impeachment and could vote this WEEK - as the Judiciary chairman insists a jury would convict the president in 'three minutes flat' ,https://www.dailymail.co.uk/ushome/index.html/news/article-7769293/Nadler-claims-Dems-rock-solid-case-jury-convict-Trump-three-minutes-flat.html,0
4964,"Rudy Giuliani's trip to Ukraine amidst impeachment hearing is 'weird,' says GOP representative - and Donald Trump insists his lawyer 'wants' to testify to present what he found out about Joe Biden during his visit ",https://www.dailymail.co.uk/ushome/index.html/news/article-7769625/Rudy-Giulianis-trip-Ukraine-amidst-impeachment-hearing-weird-says-GOP-representative.html,0
4965,Donald Trump touts Israel 'has never had a greater friend' than him while speaking at the Israel American Council National Summit ,https://www.dailymail.co.uk/ushome/index.html/news/article-7767783/On-Florida-trip-Trump-address-Jewish-group-GOP-dinner.html,0
4966,Rapper Juice Wrld dies aged 21 after 'suffering a seizure' that left him bleeding from the mouth at airport ,https://www.dailymail.co.uk/ushome/index.html/news/article-7769273/Rapper-Juice-Wrld-dies-aged-21-suffering-seizure-Chicagos-Midway-airport.html,0
4967,'I love y'all more than life itself': Rapper Juice Wrld's chilling last words to fans at his final concert in Melbourne - nine days before his tragic death,https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7770367/Juice-Wrlds-chilling-words-fans-final-concert-Melbourne.html,0
4968,Explorers are rescued from the ice with just ONE DAY of food left after taking weeks longer than planned to reach the North Pole ,https://www.dailymail.co.uk/ushome/index.html/news/article-7769893/Explorers-rescued-ice-just-ONE-DAY-food-left.html,0
4969,"Horrific moment man, 26, dumps woman out of her wheelchair in bid to steal it before heroic passengers come to her rescue ",https://www.dailymail.co.uk/ushome/index.html/news/article-7770619/VIDEO-Arizona-man-26-dumps-woman-wheelchair-train-passengers-chase-off.html,0
4970,How to fight menopause symptoms WITHOUT taking hormones: Nutritionist shares her top tips - from upping your Vitamin C to eating more legumes,https://www.dailymail.co.uk/ushome/index.html/femail/article-7755151/Nutritionist-reveals-five-ways-manage-menopause-symptoms-diet.html,0
4971,Facebook sells 3D virtual reality software Oculus Medium that allows game and filmmakers to model and paint in an immersive environment to Adobe,https://www.dailymail.co.uk/ushome/index.html/news/article-7769195/Facebook-sells-3D-virtual-reality-software-Oculus-Medium-Adobe.html,0
4972,Elon Musk takes his Cybertruck out for a spin in Malibu one day after his victory in 'pedo guy' defamation case and dines with girlfriend Grimes and actor pal Ed Norton at Nobu ,https://www.dailymail.co.uk/ushome/index.html/news/article-7769871/Elon-Musk-takes-Cybertruck-spin-Malibu-dines-Nobu-Grimes-Ed-Norton.html,0
4973,So much for not having any cash! How Elon Musk has acquired a budding real estate empire in upmarket Bel Air by shelling out $79million for six properties on two adjacent streets since 2012,https://www.dailymail.co.uk/ushome/index.html/news/article-7769261/Elon-Musk-shelled-79million-six-properties-LAs-Bel-Air-neighborhood-2012.html,0
4974,Beyoncé DENIES reports she's to set announce a 2020 Las Vegas Residency early next year,https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7769189/Beyonc-tipped-perform-Las-Vegas-2020-residency.html,0
4975,"A knockout guest list! Sylvester Stallone  hosts boxing party for pals Arnold Schwarzenegger, Al Pacino and Sugar Ray Leonard to watch Anthony Joshua vs Andy Ruiz Jr",https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7769699/Sylvester-Stallone-hosts-list-boxing-party-pal-Arnold-Schwarzenegger.html,0
4976,Good Lourdes! Madonna's 23-year-old daughter simulates an orgy at modern at show 'Love Different',https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7768451/Madonnas-daughter-Lourdes-Leon-23-simulates-ORGY-30-Miamis-Art-Basel.html,0
4977,"Would YOU discuss your period in front of a male colleague? A third of men think it's 'unprofessional' because they 'don't understand' menstruation, expert reveals",https://www.dailymail.co.uk/ushome/index.html/femail/article-7687327/New-study-reveals-male-office-workers-think-discussing-periods-unprofessional.html,0
4978,Veteran Connecticut news anchor Denise D'Ascenzo dies suddenly in her sleep of a suspected heart attack at the age of 61,https://www.dailymail.co.uk/ushome/index.html/news/article-7769725/Longtime-Connecticut-news-anchor-Denise-DAscenzo-dies-age-61.html,0
4979,Woman says she was stung by a SCORPION on United Airlines flight which fell out of her pant leg when she went to the restroom ,https://www.dailymail.co.uk/ushome/index.html/news/article-7768515/Woman-says-stung-SCORPION-United-Airlines-flight-San-Francisco-Atlanta.html,0
4980,Physicist accuses 'white men in North America' Wikipedia editors of sexism for flagging her profiles of prominent female scientists as 'not notable enough',https://www.dailymail.co.uk/ushome/index.html/news/article-7769415/Physicist-accuses-white-men-North-America-Wikipedia-editors-sexism.html,0
4981,"Woman, 23, dies after drunken fall onto New York subway tracks as the train starts moving and her friend who tried to save her is injured",https://www.dailymail.co.uk/ushome/index.html/news/article-7770189/Woman-23-dies-drunken-fall-subway-tracks-train-moves-friend-tries-save-her.html,0
4982,Top Kremlin military commander warns war could break out with the West over the Arctic and tells NATO to 'keep out' of Russia's 'polar backyard',https://www.dailymail.co.uk/ushome/index.html/news/article-7768877/Kremlin-commander-warns-war-break-Arctic-tells-NATO-region.html,0
4983,"Top Trump health chief tried to bill taxpayers $47,000 to cover the cost of her stolen luggage including a $5,900 Ivanka Trump pendant, $325 moisturizer and $2,000 of clothes",https://www.dailymail.co.uk/ushome/index.html/news/article-7768659/Top-Trump-health-chief-tried-bill-taxpayers-47-000-cover-cost-stolen-luggage.html,0
4984,Climate change activist Greta Thunberg looks serious as she leaves meeting at global climate change summit in Spain ,https://www.dailymail.co.uk/ushome/index.html/news/article-7769593/Climate-change-activist-Greta-Thunberg-looks-leaves-meeting.html,0
4985,Fans compare Prince Harry and Meghan Markle's love story to new Netflix flick A Christmas Prince: The Royal Baby - noting their American baby shower and wish for privacy,https://www.dailymail.co.uk/ushome/index.html/femail/article-7768971/A-Christmas-Prince-Royal-Baby-compared-Meghan-Harry.html,0
4986,Prince Andrew will join Queen at church on Christmas Day in his first public appearance since BBC interview over billionaire pedophile Jeffrey Epstein ,https://www.dailymail.co.uk/ushome/index.html/news/article-7768995/Prince-Andrew-join-Queen-church-Christmas-public-appearance-Newsnight.html,0
4987,Shining like a star! Kanye West dons silver body paint and matching clothes at opening of his new opera 'Mary',https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7770611/Kanye-West-dons-silver-body-paint-matching-bizarre-baggy-outfit-new-opera-Mary-Miami.html,0
4988,"Houston cop, 32, is fatally shot responding to a 911 call from a woman being assaulted by her boyfriend ",https://www.dailymail.co.uk/ushome/index.html/news/article-7769033/Houston-sergeant-32-fatally-shot-responding-domestic-dispute.html,0
4989,Just like granny! Princess Charlotte is 'obsessed' with horses and has asked for a pony for Christmas after inheriting the Queen's passion for riding,https://www.dailymail.co.uk/ushome/index.html/femail/article-7768791/Princess-Charlotte-asked-pony-Christmas.html,0
4990,'Peloton husband' slams SNL spoof of holiday commercial insisting it's not 'sexist' and checks out the $2k exercise bike in a store as he claims he's received 'hurtful' messages on social media ,https://www.dailymail.co.uk/ushome/index.html/news/article-7769521/Peloton-husband-slams-SNL-spoof-says-hes-received-hurtful-messages.html,0
4991,"Is your cat feline happy? Women are better than men at reading a moggy's facial expressions, new study finds ",https://www.dailymail.co.uk/ushome/index.html/news/article-7770667/Women-better-men-reading-moggys-facial-expressions-new-study-finds.html,0
4992,Porn star who accused fellow erotic actor James Deen of sexual assault hits out at her alleged attacker after being nominated for an award for a scene they shared,https://www.dailymail.co.uk/ushome/index.html/news/article-7769111/Porn-star-accused-erotic-actor-James-Deen-sexual-assault-hits-award-nomination.html,0
4993,How stars of Sam Mendes' brilliant new First World War film 1917 had to survive brutal real-life boot camp before shooting their first scene,https://www.dailymail.co.uk/ushome/index.html/news/article-7769223/How-stars-Sam-Mendes-World-War-film-1917-survive-brutal-real-life-boot-camp.html,0
4994,"Jeffrey Epstein's co-pilot revealed that the billionaire employed stewardesses who appeared to be minors dressed like 'candy stripers' and had bedrooms at the back of his jet, private detective discloses",https://www.dailymail.co.uk/ushome/index.html/news/article-7768595/Jeffrey-Epsteins-pilot-revealed-billionaire-employed-stewardesses-appeared-minors.html,0
4995,"Kim on in, the water's lovely! North Korean leader Jong-Un opens new hot spring centre as son demands despot releases his father five decades after he was snatched ",https://www.dailymail.co.uk/ushome/index.html/news/article-7768979/North-Korean-leader-Kim-Jong-opens-new-hot-spring-son-demands-despot-releases-father.html,0
4996,'I was the seamstress for the band': Maxine Taupin reveals the moment she realized Tiny Dancer was written about her as she prepares to auction off handwritten lyrics to Elton John songs penned by ex-husband Bernie ,https://www.dailymail.co.uk/ushome/index.html/news/article-7769357/Maxine-Taupin-reveals-moment-realized-Elton-Johns-Tiny-Dancer-written-her.html,0
4997,"Businessman reveals he bought Hitler's top hat for $56,000 as part of $660,000 Nazi haul to give to Israeli museum so it wouldn't get into the hands of neo-Nazis",https://www.dailymail.co.uk/ushome/index.html/news/article-7769543/Businessman-reveals-bought-Hitlers-hat-43-000-neo-Nazis.html,0
4998,This IS the landspeeder you've been looking for! Inventor builds real life version of iconic Star Wars vehicle in his garage that will hit 40mph on the open road,https://www.dailymail.co.uk/ushome/index.html/news/article-7769277/Inventor-builds-real-life-version-Star-Wars-Landspeeder-vehicle-garage.html,0
4999,"Wildlife conservationist, 66, is injured after being attacked by two 600lb tigers she raised from birth at a California animal sanctuary while she was playing with them",https://www.dailymail.co.uk/ushome/index.html/news/article-7769649/Wildlife-conservationist-attacked-two-tigers-California-animal-sanctuary.html,0
5000,"British opposition party leader Jeremy Corbyn is the biggest global threat to Jews, warns Simon Wiesenthal Centre - the world's leading Nazi-hunting organisation",https://www.dailymail.co.uk/ushome/index.html/news/article-7767789/Jeremy-Corbyn-biggest-global-threat-Jews-warns-worlds-leading-Nazi-hunting-organisation.html,0
5001,How a playboy used the fake art he lent to Prince Charles to try to borrow millions... as it is revealed a FOURTH painting hanging on the royal's wall was created by a forger,https://www.dailymail.co.uk/ushome/index.html/news/article-7767719/Exposed-James-Stunt-used-fake-art-lent-Prince-Charles-try-borrow-millions.html,0
5002,"Never-before-seen pictures rescued from a tip show true hell of 1915 Gallipoli campaign when 44,000 Allied troops died and the sea turned red with blood",https://www.dailymail.co.uk/ushome/index.html/news/article-7769133/Never-seen-pictures-rescued-tip-true-hell-1915-Gallipoli-campaign.html,0
5003,Survivors of fire that ripped through bag factory in New Delhi killing 43 heard the screams of trapped workers who had been sleeping inside,https://www.dailymail.co.uk/ushome/index.html/news/article-7769021/At-43-killed-horrific-factory-fire-Indias-capital.html,0
5004,Paris police blast tear gas at Yellow Vest activists on anti-Macron march over pension reform set fire to roads and monuments - as strike chaos grips France for third day ,https://www.dailymail.co.uk/ushome/index.html/news/article-7767055/Paris-police-blast-tear-gas-Yellow-Vest-activists-anti-Macron-march.html,0
5005,Uber passenger pulls GUN and threatens to shoot his driver as he goes on the run in the Bronx and police launch a manhunt,https://www.dailymail.co.uk/ushome/index.html/news/article-7770185/Gun-wielding-NYC-Uber-passenger-30-caught-camera-threatening-shoot-driver-amid-argument.html,0
5006,"New Dehli erupts in violence over death of gang rape victim, 23, who was doused in petrol and set on fire by her attackers and a mob of men as she travelled to their trial",https://www.dailymail.co.uk/ushome/index.html/news/article-7767221/India-rape-victim-candle-lit-march-erupts-violence.html,0
5007,Portuguese ex-detective who blasted Madeleine McCann's parents in controversial Netflix documentary is jailed for seven and a half years for planning two violent break-ins ,https://www.dailymail.co.uk/ushome/index.html/news/article-7766609/Portuguese-ex-detective-blasted-Madeleine-McCanns-parents-jailed-seven-half-years.html,0
5008,Thousands take to Hong Kong's streets for mass rally marking six months of protests against the Chinese regime,https://www.dailymail.co.uk/ushome/index.html/news/article-7769545/Thousands-Hong-Kongs-streets-rally-marking-six-months-protests.html,0
5009,Terrifying 'firenado' rages across a 60km stretch of the Australian bush: 'Mega blaze' will continue to burn for weeks as authorities warn 'it is too big to put out' ,https://www.dailymail.co.uk/ushome/index.html/news/article-7767337/Firenado-rages-37-mile-stretch-Australian-bush-people-told-flee-homes.html,0
5010,Real life Angry Bird! Northern cardinal is caught in Texas with rare abnormality of male AND female plumage split down the middle,https://www.dailymail.co.uk/ushome/index.html/news/article-7767173/Northern-cardinal-rare-abnormality-male-female-plumage-split-middle-Texas.html,0
5011,Ryan Reynolds shows off his superhero reflexes as he NARROWLY avoids being crushed by a collapsing stage barrier as fans rush to greet him in Brazil,https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7768295/Ryan-Reynolds-shows-superhero-reflexes-avoids-crushed-falling-stage-barrier-Brazil.html,0
5012,"30,000 Buddhist monks get together to give alms at event in Myanmar organised by controversial mega-temple whose leader is accused of colluding in $33M embezzlement scheme ",https://www.dailymail.co.uk/ushome/index.html/news/article-7769249/30-000-Buddhist-monks-Myanmar-gathered-controversial-leader-accused-25m-embezzlement.html,0
5013,"Bear necessities of back scratching? Just copy me, son: Grizzly shows her cub how to rub up against a tree trunk ",https://www.dailymail.co.uk/ushome/index.html/news/article-7767471/Grizzly-shows-cub-rub-against-tree-trunk.html,0
5014,"Horrifying moment a man and a woman 'armed with a knife and a taser' rob two female tourists, 20 and 21, at a Brooklyn subway station in minutes-long attack",https://www.dailymail.co.uk/ushome/index.html/news/article-7767617/Man-woman-taser-two-female-Israeli-tourists-20-21-Brooklyn-subway-station.html,0
5015,Beautiful photograph of emperor penguin family wins international wildlife award ,https://www.dailymail.co.uk/ushome/index.html/news/article-7770377/Photograph-emperor-penguin-family-wins-wildlife-award.html,0
5016,Up to 20 people are injured with some fighting for life after a volcano erupts off the coast of New Zealand - as horrifying photos show tour group INSIDE the crater moments before it blew,https://www.dailymail.co.uk/ushome/index.html/news/article-7770695/Volcano-erupts-coast-New-Zealand.html,0
5017,"Boyfriend carved his name into his girlfriend's forehead and punched her in the face 10 times, breaking her jaw after they met on Facebook",https://www.dailymail.co.uk/ushome/index.html/news/article-7770159/Man-19-punches-girlfriend-face-10-times-carving-forehead.html,0
5018,"That's good, fellas! Mafia finally allows gay men to join after it emerges mob chief's son is living as drag queen",https://www.dailymail.co.uk/ushome/index.html/news/article-7770719/Mafia-allows-gay-men-join-emerges-mob-chiefs-son-living-drag-queen.html,0
5019,Trump warns Kim Jong-un he has 'everything to lose if North Korea doesn't denuclearize as promised' hours after Pyongyang conducted 'very significant' test,https://www.dailymail.co.uk/ushome/index.html/news/article-7770541/Trump-warns-Kim-Jong-lose-North-Korea-doesnt-denuclearize-promised.html,0
5020,Nevada man's DNA changes after bone marrow transplant and is replaced by that of his German donor following treatment for leukemia,https://www.dailymail.co.uk/ushome/index.html/news/article-7769433/Nevada-mans-DNA-changes-bone-marrow-transplant-replaced-German-donor.html,0
5021,Get fit in 15 minutes: The best exercise for getting a good cardio workout in a small space ,https://www.dailymail.co.uk/ushome/index.html/femail/article-7769605/Get-fit-15-minutes-best-exercise-getting-good-cardio-workout-small-space.html,0
5022,Joe Biden defends calling an elderly Iowa voter a 'damn liar' after being told he sent his son to work in Ukraine - as irate former VP wags his finger and tells a reporter: 'Don't compare me to Trump',https://www.dailymail.co.uk/ushome/index.html/news/article-7769985/Joe-Biden-defends-calling-elderly-voter-damn-liar-former-VP-loses-cool-reporter.html,0
5023,"Sesame Street puppeteer Caroll Spinney, who gave life to Big Bird and Oscar the Grouch, dies at age 85",https://www.dailymail.co.uk/ushome/index.html/news/article-7769647/Sesame-Street-puppeteer-Carroll-Spinney-dies-age-85.html,0
5024,Russia braced for blanket Olympic ban over doping with athletes set to be frozen out and nation prevented from hosting major international events,https://www.dailymail.co.uk/ushome/index.html/sport/olympics-2020/article-7769859/Russia-braced-blanket-Olympic-ban-doping-athletes-set-froze-out.html,0
5025,"Actor Rene Auberjonois, best known for his roles in Star Trek, Boston Legal and  M*A*S*H, dies at his LA home, aged 79, after battle with lung cancer ",https://www.dailymail.co.uk/ushome/index.html/news/article-7770335/Rene-Auberjonois-Star-Trek-Boston-Legal-Actor-Dies-79.html,0
5026,Disney warns that watching 'Star Wars: Rise of Skywalker' may be dangerous as scenes feature strobe lighting that could cause seizures in epileptics,https://www.dailymail.co.uk/ushome/index.html/news/article-7769519/Disney-warns-watching-Star-Wars-Rise-Skywalker-dangerous-viewers.html,0
5027,"Is your sleep unsettled by fears about selfies, broken phones and unsent texts? A leading expert can help with this guide on how to interpret your e-dreams",https://www.dailymail.co.uk/ushome/index.html/femail/article-7769741/How-interpret-e-dreams.html,0
5028,FBI says the Pensacola base shooting is 'presumed' to be a TERROR attack as Defense Secretary Mark Esper confirms two Saudi nationals FILMED onslaught by radicalized gunman that left three dead,https://www.dailymail.co.uk/ushome/index.html/news/article-7769571/Official-Base-shooter-visited-New-York-City-attack.html,0
5029,'Didn't think that was possible!' President Trump sarcastically hits back at 'Fake News Media' for relentlessly mocking him during NATO summit,https://www.dailymail.co.uk/ushome/index.html/news/article-7769935/President-Trump-hits-Fake-News-Media-relentlessly-mocking-NATO-summit.html,0
5030,"Florida woman, 49, wearing a 'HAIL SATAN' t-shirt on American Airlines flight is told by crew to cover up the 'offensive' logo or get kicked off the plane",https://www.dailymail.co.uk/ushome/index.html/news/article-7769139/Woman-49-forced-cover-offensive-Hail-Satan-t-shirt-American-Airlines-flight.html,0
5031,Fox and Friends host Pete Hegseth is 'BANNED from Twitter' after sharing anti-American 'manifesto' of Pensacola shooter Mohammed Alshamrani,https://www.dailymail.co.uk/ushome/index.html/news/article-7769709/Fox-host-Pete-Hegseth-BANNED-Twitter-sharing-manifesto-Pensacola-shooter.html,0
5032,"Elderly couple, 74 and 79, are found dead under 10 inches of snow in Arizona after their car got stuck over Thanksgiving weekend and they froze walking to a nearby home for help",https://www.dailymail.co.uk/ushome/index.html/news/article-7769131/Elderly-Arizona-couple-dead-got-buried-snow.html,0
5033,"Arkansas cop, 27, is 'executed' by 35-year-old gunman who shot into his patrol vehicle parked behind the police department - before the suspect is gunned down by officers",https://www.dailymail.co.uk/ushome/index.html/news/article-7769281/Arkansas-cop-executed-35-year-old-gunman-shot-patrol-vehicle.html,0
5034,'It was very sexist. People were doing crazy drugs': Julia Louis-Dreyfus opens up about her 'miserable' time on Saturday Night Live in the 1980s,https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7770399/Julia-Louis-Dreyfus-opens-miserable-time-Saturday-Night-Live.html,0
5035,Toronto charity shares unseen photo of Meghan Markle volunteering in their kitchen during her Suits days and reveal she was a 'regular supporter during her time living in Canada',https://www.dailymail.co.uk/ushome/index.html/femail/article-7768869/Toronto-charity-share-unseen-photo-Meghan-Markle-volunteering-Suits-days.html,0
5036,Bizarre new beauty trend sees women using lip fillers to create 'devil-inspired' WAVY pouts - but experts warn 'unnatural' look could lead to irreversible distortion ,https://www.dailymail.co.uk/ushome/index.html/femail/article-7768855/Bizarre-new-beauty-trend-sees-women-use-lip-fillers-makeup-create-devil-inspired-wavy-pouts.html,0
5037,Bags of style! Make-up free Karlie Kloss carries her own luggage as she arrives back in New York with husband Joshua Kushner,https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7770495/Karlie-Kloss-simply-stunning-goes-make-free-alongside-husband-Joshua-Kushner-NYC.html,0
5038,Lindsey Graham slams Adam Schiff over 'dangerous' impeachment tactics and vows to conduct likely Senate trial 'as quickly as possible',https://www.dailymail.co.uk/ushome/index.html/news/article-7769757/Lindsey-Graham-slams-Adam-Schiff-dangerous-impeachment-tactics.html,0
5039,Jerry Nadler claims Democrats have a 'rock solid' case for Donald Trump's impeachment and could vote this WEEK - as the Judiciary chairman insists a jury would convict the president in 'three minutes flat' ,https://www.dailymail.co.uk/ushome/index.html/news/article-7769293/Nadler-claims-Dems-rock-solid-case-jury-convict-Trump-three-minutes-flat.html,0
5040,"Rudy Giuliani's trip to Ukraine amidst impeachment hearing is 'weird,' says GOP representative - and Donald Trump insists his lawyer 'wants' to testify to present what he found out about Joe Biden during his visit ",https://www.dailymail.co.uk/ushome/index.html/news/article-7769625/Rudy-Giulianis-trip-Ukraine-amidst-impeachment-hearing-weird-says-GOP-representative.html,0
5041,Donald Trump touts Israel 'has never had a greater friend' than him while speaking at the Israel American Council National Summit ,https://www.dailymail.co.uk/ushome/index.html/news/article-7767783/On-Florida-trip-Trump-address-Jewish-group-GOP-dinner.html,0
5042,Rapper Juice Wrld dies aged 21 after 'suffering a seizure' that left him bleeding from the mouth at airport ,https://www.dailymail.co.uk/ushome/index.html/news/article-7769273/Rapper-Juice-Wrld-dies-aged-21-suffering-seizure-Chicagos-Midway-airport.html,0
5043,'I love y'all more than life itself': Rapper Juice Wrld's chilling last words to fans at his final concert in Melbourne - nine days before his tragic death,https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7770367/Juice-Wrlds-chilling-words-fans-final-concert-Melbourne.html,0
5044,Explorers are rescued from the ice with just ONE DAY of food left after taking weeks longer than planned to reach the North Pole ,https://www.dailymail.co.uk/ushome/index.html/news/article-7769893/Explorers-rescued-ice-just-ONE-DAY-food-left.html,0
5045,"Horrific moment man, 26, dumps woman out of her wheelchair in bid to steal it before heroic passengers come to her rescue ",https://www.dailymail.co.uk/ushome/index.html/news/article-7770619/VIDEO-Arizona-man-26-dumps-woman-wheelchair-train-passengers-chase-off.html,0
5046,How to fight menopause symptoms WITHOUT taking hormones: Nutritionist shares her top tips - from upping your Vitamin C to eating more legumes,https://www.dailymail.co.uk/ushome/index.html/femail/article-7755151/Nutritionist-reveals-five-ways-manage-menopause-symptoms-diet.html,0
5047,Facebook sells 3D virtual reality software Oculus Medium that allows game and filmmakers to model and paint in an immersive environment to Adobe,https://www.dailymail.co.uk/ushome/index.html/news/article-7769195/Facebook-sells-3D-virtual-reality-software-Oculus-Medium-Adobe.html,0
5048,Elon Musk takes his Cybertruck out for a spin in Malibu one day after his victory in 'pedo guy' defamation case and dines with girlfriend Grimes and actor pal Ed Norton at Nobu ,https://www.dailymail.co.uk/ushome/index.html/news/article-7769871/Elon-Musk-takes-Cybertruck-spin-Malibu-dines-Nobu-Grimes-Ed-Norton.html,0
5049,So much for not having any cash! How Elon Musk has acquired a budding real estate empire in upmarket Bel Air by shelling out $79million for six properties on two adjacent streets since 2012,https://www.dailymail.co.uk/ushome/index.html/news/article-7769261/Elon-Musk-shelled-79million-six-properties-LAs-Bel-Air-neighborhood-2012.html,0
5050,Beyoncé DENIES reports she's to set announce a 2020 Las Vegas Residency early next year,https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7769189/Beyonc-tipped-perform-Las-Vegas-2020-residency.html,0
5051,"A knockout guest list! Sylvester Stallone  hosts boxing party for pals Arnold Schwarzenegger, Al Pacino and Sugar Ray Leonard to watch Anthony Joshua vs Andy Ruiz Jr",https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-7769699/Sylvester-Stallone-hosts-list-boxing-party-pal-Arnold-Schwarzenegger.html,0
